,job_title,company,location,salary
18382,Principal Machine Learning Engineer,,San Francisco,
18383,"Director, Software Development","Amazon.com Services, Inc.",San Francisco,
18384,Senior Software Engineer,Lyra Health,San Francisco,
18385,Machine Learning Engineer - Search Product,Twitter,San Francisco,
18386,Investment Portfolio Analyst 2,Wells Fargo,San Francisco,
18387,"Senior Manager, Engineering - Recommender Systems",Credit Karma,San Francisco,
18388,Senior Supplier Quality Engineer,Johnson & Johnson Family of Companies,San Francisco,
18389,Product Manager,,San Francisco,
18390,Computational Research Scientist (Experimental High Energy N...,Lawrence Berkeley National Laboratory,San Francisco,
18391,"Associate Director, Alliance Management",Gilead Sciences,San Francisco,
18392,Marketing Product Partnerships Manager Intern (MBA),Facebook,San Francisco,
18393,Accenture Strategy Digital Finance Manager - West Region,Accenture,San Francisco,
18394,"Senior Software Engineer, Front-End",,San Francisco,
18395,Member of Technical Staff,Oracle,San Francisco,
18396,Principal Machine Learning Engineer,,San Francisco,
18397,"Manager, Partner Payments Policy - Marketplace",Jet.com,San Francisco,
18398,Senior DevOps Engineer,,San Francisco,
18399,"Senior Analyst, Web and SEO",Square,San Francisco,
18400,Senior Clinical Engineer,Johnson & Johnson Family of Companies,San Francisco,
18401,"Senior Technical Product Manager, Data Products",Grand Rounds,San Francisco,
18402,Senior Technical Analyst,Numerator,San Francisco,
18403,"Courier Operations Business Strategy Lead, Uber Eats",Uber,San Francisco,
18404,"Product Manager, Internal Products",,San Francisco,
18405,"Senior Product Manager, Data Platform",Autodesk,San Francisco,
18406,"Director, Business Analytics & Investments",Kaiser Permanente,San Francisco,
18407,"Principal Cloud Architect, Digital Health",,San Francisco,
18408,"Senior Director, Data Engineering and Infrastructure",SoFi,San Francisco,
18409,"Assoc. Director, R & D Information Systems, Data Scientist",Gilead Sciences,San Francisco,
18410,Senior Business Analyst - Insurance Claims,,San Francisco,"$120,000 - $140,000 a year"
18411,Senior Sales Engineer,,San Francisco,
18412,Senior Cheminformatics Scientist,,San Francisco,
18413,"Assistant Professor, Tenure-Track, Mathematics and Statistic...",University of San Francisco,San Francisco,
18414,Senior Bioinformatician,,San Francisco,
18415,Senior Front-End Engineer,Lyra Health,San Francisco,
18416,"Senior Analyst, Risk Management – Credit Card",SoFi,San Francisco,
18417,"Associate Director, Alliance Management",Gilead Sciences,San Francisco,
18418,Provider Payment Reform Analyst,Mathematica Policy Research,San Francisco,
18419,Sr. Business Intelligence Analyst - Web Analytics,BNP Paribas,San Francisco,
18420,"Senior Data Scientist, Computational Biology",,San Francisco,
18421,Marketing Product Partnerships Manager Intern (MBA),Facebook,San Francisco,
18422,Enterprise Account Manager - Northern California,,San Francisco,
18423,"Senior Manager, Engineering - Recommender Systems",Credit Karma,San Francisco,
18424,Product Manager (Federal),,San Francisco,
18425,Cyber Security Data Scientist (Lead/Principal Cyber Security...,Federal Reserve Bank of San Francisco,San Francisco,
18426,"Sr. Software Engineer, Full-Stack",,San Francisco,
18427,Senior Security Engineer,Earnest,San Francisco,
18428,"Revenue Strategy and Operations Manager, Vendor Strategy/Ope...",Google,San Francisco,
18429,Bioprocess Scientist/Senior Bioprocess Scientist,,San Francisco,
18430,Senior Business Intelligence Analyst (Temp),Pattern Energy Group LP,San Francisco,
18431,Senior Software Engineer - Recommend,RichRelevance,San Francisco,
18432,Senior Fellow - Health Policy,Mathematica Policy Research,San Francisco,
18433,Director of Machine Learning,IPSY,San Francisco,
18434,Bioinformatics Postdoctoral Scholar,Lawrence Berkeley National Laboratory,San Francisco,
18435,Senior DSP Engineer,,San Francisco,
18436,Senior Cloud Engineer,Earnest,San Francisco,
18437,Senior Data Scientist-Technical Lead- Consumer Product- Heal...,Twitter,San Francisco,
18438,Senior Machine Learning Engineer,Electronic Arts,San Francisco,
18439,Recruiting Operations Manager for COO & CFO Recruiting,Facebook,San Francisco,
18440,"Specialist SA, Machine Learning/AI Services","Amazon Web Services, Inc.",San Francisco,
18441,Computing-Lead,Wipro LTD,San Francisco,
18442,"Senior Director/Director Product Analytics, Strategy and Gro...",Salesforce,San Francisco,
18443,Senior Software Engineer - Full Stack,Earnest,San Francisco,
18444,Senior Release Engineer,Upstart,San Francisco,
18445,Process Data Engineer,Audentes Therapeutics,San Francisco,
18446,Data Scientist,,San Francisco,
18447,Data Engineer,,San Francisco,
18448,Business Analyst,BOLD,San Francisco,
18449,Staff Data Scientist (Audiences Team),Demandbase,San Francisco,
18450,Data Platform Engineer - Personalization,Stitch Fix,San Francisco,
18451,Sr. Data Science Engineer,,San Francisco,
18452,Data Engineer,Zillionix,San Francisco,
18453,"Software Engineer, Data Graph Platform",,San Francisco,
18454,Engineer (Data Caching),Roblox,San Francisco,
18455,Senior Data Scientist,Mode,San Francisco,
18456,Senior Data Engineer,Tapjoy,San Francisco,
18457,"Software Engineer, Data Platform",Sentry,San Francisco,
18458,"Software Engineer, Data Team",,San Francisco,
18459,Software Engineer - Data Engineering and Internal Products,Clever,San Francisco,
18460,Senior Data Scientist,Patreon,San Francisco,
18461,"Data Engineer, ETL",Shipt,San Francisco,
18462,Solutions Data Engineer,Shipt,San Francisco,
18463,"Software Engineer, Data",Replica,San Francisco,
18464,Staff Data Engineer,Komodo Health,San Francisco,
18465,Pyspark Data Engineer,,San Francisco,
18466,Sr. Manager Data Science - Head of Consumer Decision Science,Glassdoor,San Francisco,
18467,Senior Data Engineer,Thumbtack,San Francisco,
18468,Sanctions Program Analyst,Airbnb,San Francisco,
18469,Data Center Network Engineer,,San Francisco,
18470,Principal Data Engineer,,San Francisco,
18471,Data Integration Engineer,,San Francisco,
18472,Staff Data Scientist,Tapjoy,San Francisco,
18473,"Senior Frontend Engineer, Data",Coinbase,San Francisco,
18474,Senior Data Analyst,,San Francisco,
18475,Validation Engineer - Data Tools,,San Francisco,
18476,SEM Analyst,ReferralExchange,San Francisco,
18477,"Senior Technical Recruiter, Data Science, Machine Learning,...",,San Francisco,
18478,"Senior Software Engineer, Data Science",,San Francisco,
18479,Engineering Manager - Data Science / Machine Learning Team,,San Francisco,
18480,Machine Learning Engineer,,San Francisco,"$130,000 - $200,000 a year"
18481,Clinical Data Scientist,,San Francisco,
18482,"Software Engineer, Data",Gusto,San Francisco,
18483,Software Engineer - Data,Twitch,San Francisco,
18484,Senior Product Analyst,,San Francisco,
18485,Data Science Manager - Inventory Modeling and Forecasting,Stitch Fix,San Francisco,
18486,Biological Data Scientist,,San Francisco,
18487,Big data Engineer,,San Francisco,
18488,Senior Data Scientist,Tonal,San Francisco,
18489,Senior Data Engineer,,San Francisco,
18490,"Machine Learning Lead, Vehicle Safety Applications",,San Francisco,
18491,Senior Data Scientist,Fitbit,San Francisco,
18492,"Senior Data Analyst, Central Analytics",GSN Games,San Francisco,
18493,Data Scientist (Warehouse Automation),,San Francisco,
18494,Senior Data Scientist,,San Francisco,
18495,Data Engineer,SocialCode,San Francisco,
18496,Sr. Data Science Engineer,,San Francisco,
18497,"Implementation Engineer, Data Partnerships",,San Francisco,
18498,Data Engineer,,San Francisco,
18499,Staff Data Scientist (Audiences Team),Demandbase,San Francisco,
18500,"Software Engineer, Data",Gusto,San Francisco,
18501,"Data Engineer, ETL",Shipt,San Francisco,
18502,"Senior Technical Recruiter, Data Science, Machine Learning,...",,San Francisco,
18503,Staff Data Scientist,Tapjoy,San Francisco,
18504,Engineer (Data Caching),Roblox,San Francisco,
18505,Data Scientist,,San Francisco,
18506,Pyspark Data Engineer,,San Francisco,
18507,Senior Data Engineer,,San Francisco,
18508,Data Science Manager - Inventory Modeling and Forecasting,Stitch Fix,San Francisco,
18509,Big data Engineer,,San Francisco,
18510,Sr. Manager Data Science - Head of Consumer Decision Science,Glassdoor,San Francisco,
18511,Data Center Network Engineer,,San Francisco,
18512,"Software Engineer, Data Graph Platform",,San Francisco,
18513,Engineering Manager - Data Science / Machine Learning Team,,San Francisco,
18514,Business Analyst,BOLD,San Francisco,
18515,"Software Engineer, Data Team",,San Francisco,
18516,Data Integration Engineer,,San Francisco,
18517,Data Engineer,,San Francisco,
18518,"Software Engineer, Data",Replica,San Francisco,
18519,Solutions Data Engineer,Shipt,San Francisco,
18520,Senior Data Scientist,Patreon,San Francisco,
18521,"Data Scientist - Client Acquisitions, Visitor Experience",Stitch Fix,San Francisco,
18522,Senior Data Scientist,,San Francisco,
18523,"Senior Data Analyst, Central Analytics",GSN Games,San Francisco,
18524,Senior Data Analyst,,San Francisco,
18525,"Platform Curator, Artificial Intelligence and Machine Learni...",,San Francisco,
18526,Senior Data Scientist,Mode,San Francisco,
18527,Software Engineer - Data Engineering and Internal Products,Clever,San Francisco,
18528,Senior Data Scientist,Tonal,San Francisco,
18529,"Software Engineer, Data Platform",Sentry,San Francisco,
18530,Software Engineer - Data,Twitch,San Francisco,
18531,SEM Analyst,ReferralExchange,San Francisco,
18532,Clinical Data Scientist,,San Francisco,
18533,Business Intelligence Analyst,Nextdoor,San Francisco,
18534,Staff Product Manager - Data Science Workspace,,San Francisco,
18535,"Senior Frontend Engineer, Data",Coinbase,San Francisco,
18536,Senior Data Engineer,Tapjoy,San Francisco,
18537,"Senior Software Engineer, Data Science",,San Francisco,
18538,Principal Data Engineer,,San Francisco,
18539,Staff Data Scientist,Slack,San Francisco,
18540,Sanctions Program Analyst,Airbnb,San Francisco,
18541,Machine Learning Engineer,,San Francisco,"$130,000 - $200,000 a year"
18542,Senior Data Engineer,Thumbtack,San Francisco,
18543,Machine Learning Engineer - Infrastructure,Nextdoor,San Francisco,
18544,"Scientist/Machine Learning Engineer, Applied Science",Amobee,San Francisco,
18545,Senior Data Engineer,,San Francisco,"$125,000 - $170,000 a year"
18546,Senior Data Scientist,,San Francisco,"$23,000 a year"
18547,Staff Data Scientist (Audiences Team),Demandbase,San Francisco,
18548,Data Engineer,,San Francisco,
18549,Data Engineer,,San Francisco,
18550,Senior Data Engineer,,San Francisco,
18551,Sr. Data Science Engineer,,San Francisco,
18552,Data Center Network Engineer,,San Francisco,
18553,"Software Engineer, Data Graph Platform",,San Francisco,
18554,Pyspark Data Engineer,,San Francisco,
18555,Engineer (Data Caching),Roblox,San Francisco,
18556,Engineering Manager - Data Science / Machine Learning Team,,San Francisco,
18557,Senior Data Engineer,Tapjoy,San Francisco,
18558,"Senior Software Engineer, Data Science",,San Francisco,
18559,Software Engineer - Data Engineering and Internal Products,Clever,San Francisco,
18560,Sanctions Program Analyst,Airbnb,San Francisco,
18561,"Data Engineer, ETL",Shipt,San Francisco,
18562,Senior Data Engineer,Thumbtack,San Francisco,
18563,"Software Engineer, Data Platform",Sentry,San Francisco,
18564,"Senior Technical Recruiter, Data Science, Machine Learning,...",,San Francisco,
18565,"Software Engineer, Data Team",,San Francisco,
18566,Senior Data Analyst,,San Francisco,
18567,Senior Data Scientist,Mode,San Francisco,
18568,Staff Data Scientist,Tapjoy,San Francisco,
18569,Big data Engineer,,San Francisco,
18570,SEM Analyst,ReferralExchange,San Francisco,
18571,Sr. Manager Data Science - Head of Consumer Decision Science,Glassdoor,San Francisco,
18572,Data Integration Engineer,,San Francisco,
18573,"Senior Frontend Engineer, Data",Coinbase,San Francisco,
18574,Solutions Data Engineer,Shipt,San Francisco,
18575,"Senior Data Analyst, Central Analytics",GSN Games,San Francisco,
18576,Data Science Manager - Inventory Modeling and Forecasting,Stitch Fix,San Francisco,
18577,"Software Engineer, Data",Replica,San Francisco,
18578,Senior Data Scientist,Patreon,San Francisco,
18579,Senior Data Scientist,,San Francisco,
18580,Data Scientist (Warehouse Automation),,San Francisco,
18581,Principal Data Engineer,,San Francisco,
18582,Director - Clinical Informatics and Data Science,,San Francisco,
18583,Senior Data Scientist,Tonal,San Francisco,
18584,"Software Engineer, Data",Gusto,San Francisco,
18585,Clinical Data Scientist,,San Francisco,
18586,Data Scientist,,San Francisco,
18587,Senior Product Analyst,,San Francisco,
18588,Staff Data Engineer,Komodo Health,San Francisco,
18589,Staff Product Manager - Data Science Workspace,,San Francisco,
18590,"Machine Learning Lead, Vehicle Safety Applications",,San Francisco,
18591,Data Engineer,,San Francisco,
18592,Validation Engineer - Data Tools,,San Francisco,
18593,Senior Data Scientist,,San Francisco,
18594,Senior Data Engineer,,San Francisco,
18595,"Data Scientist II, Thor Engineering- GWIM",Bank of America,Charlotte,
18596,"Data Scientist II, Thor Engineering AGRGT",Bank of America,Charlotte,
18597,Engineer/Scientist II - Data Gathering & Acquisition,Electric Power Research Institute,Charlotte,
18598,Data Scientist,Lowe's Inc.,Charlotte,
18599,Data Scientist II- GWIM THOR,Bank of America,Charlotte,
18600,Data Scientist - People Analytics,Belk,Charlotte,
18601,"Data Scientist, ISC",Honeywell,Charlotte,
18602,Data Scientist,SunTrust,Charlotte,
18603,Data Scientist,SCOR,Charlotte,
18604,Senior Data Scientist,Brighthouse Financial,Charlotte,
18605,DATA SCIENTIST,,Charlotte,
18606,Business Analytics Data Scientist,Carolina Panthers,Charlotte,
18607,"Data Scientist, Engineer",ATI,Charlotte,
18608,Data Scientist - Nationwide Opportunities,"Amazon Web Services, Inc.",Charlotte,
18609,SENIOR DATA SCIENTIST,,Charlotte,
18610,Senior Data Scientist,Diversey,Charlotte,
18611,Sr. Data Analyst,Red Ventures,Charlotte,
18612,Data Scientist,Red Ventures,Charlotte,
18613,Data Scientist,Ingersoll Rand,Charlotte,
18614,Senior Master Data Analyst,Electrolux,Charlotte,
18615,Data Scientist I- Safety Engineering,Bank of America,Charlotte,
18616,Data Scientist II THOR Product Owner,Bank of America,Charlotte,
18617,Senior Data Scientist,Allstate,Charlotte,
18618,SR. DATA ANALYST,,Charlotte,
18619,2020 MBA/Master’s Level Internship – Data Scientist (Charlot...,U.S. Bank,Charlotte,
18620,IoT Data Scientist,"Diversey, Inc.",Charlotte,
18621,Senior Data Scientist,Red Ventures,Charlotte,
18622,"VP, DATA, INFORMATION & ANALYTICS DELIVERY",Compass Group,Charlotte,
18623,Data Architect,,Charlotte,
18624,Senior Digital Data Analyst,TIAA,Charlotte,
